"id","icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","geo_altitude","squawk","spi","position_source","timestamp"
1609,"801627","AXB1153 ","India","1752745556","1752745556","76.8024","28.6071","1379.22",False,"92.23","128.66","-3.58","1310.64",NULL,False,0,"2025-07-17 15:16:00.554875+05:30"
1610,"801632","AKJ156C ","India","1752745557","1752745557","87.2498","22.9426","6400.8",False,"181.25","92.44","0","6728.46","0337",False,0,"2025-07-17 15:16:00.555878+05:30"
1611,"80161d","AKJ136V ","India","1752745554","1752745555","77.1917","14.3962","8343.9",False,"220.86","333.43","6.18","8785.86",NULL,False,0,"2025-07-17 15:16:00.556876+05:30"
1612,"801685","AXB1596 ","India","1752745556","1752745556","87.5226","22.9704","6096",False,"218.1","284.2","-0.65","6400.8","1361",False,0,"2025-07-17 15:16:00.556876+05:30"
1613,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:16:00.557875+05:30"
1614,"801699","AXB1574 ","India","1752745528","1752745543","78.1969","13.7739","6454.14",False,"197.77","56.89","4.23","6736.08",NULL,False,0,"2025-07-17 15:16:00.557875+05:30"
1615,"80164b","IGO1154 ","India","1752745556","1752745556","77.6676","28.7021","5074.92",False,"173.42","288.33","-11.38","5295.9",NULL,False,0,"2025-07-17 15:16:00.558874+05:30"
1616,"80164e","AIC2628 ","India","1752745556","1752745556","72.8571","18.4552","10957.56",False,"233.64","1.51","5.53","11635.74",NULL,False,0,"2025-07-17 15:16:00.558874+05:30"
1617,"801663","IGO2521 ","India","1752745482","1752745485","79.1028","27.566","8549.64",False,"222.32","124.54","7.15","9090.66",NULL,False,0,"2025-07-17 15:16:00.559874+05:30"
1618,"801667","AIC388  ","India","1752745556","1752745557","90.0513","20.2882","11894.82",False,"232.23","126.26","0","12672.06","0553",False,0,"2025-07-17 15:16:00.559874+05:30"
1619,"801660","VTZTT   ","India","1752745557","1752745557","74.3845","16.8945","11887.2",False,"220.92","148.72","-0.33","12603.48",NULL,False,0,"2025-07-17 15:16:00.560876+05:30"
1620,"80165a","AIC2504 ","India","1752745556","1752745556","76.5859","11.9709","8077.2",False,"212.36","333.99","4.88","8496.3",NULL,False,0,"2025-07-17 15:16:00.560876+05:30"
1621,"80162c","AXB1192 ","India","1752745482","1752745482","80.914","26.7558","10972.8",False,"246.18","296.03","-0.33","11711.94",NULL,False,0,"2025-07-17 15:16:07.638726+05:30"
1622,"801641","AXB1142 ","India","1752745545","1752745548","88.2777","26.6142","11277.6",False,"237.07","30.52","0.33","12062.46","0533",False,0,"2025-07-17 15:16:07.672897+05:30"
1623,"80160a","IGO639P ","India","1752745563","1752745563","74.2216","16.678","9646.92",False,"219.32","154.88","-4.88","10226.04",NULL,False,0,"2025-07-17 15:16:07.673978+05:30"
1624,"801616","IGO53AE ","India","1752745519","1752745528","73.0032","20.6979","10904.22",False,"227.58","355.46","4.88","11635.74",NULL,False,0,"2025-07-17 15:16:07.674877+05:30"
1625,"801623","AXB1214 ","India","1752745534","1752745534","73.0163","16.7501","8138.16",False,"218.11","330.77","7.15","8442.96",NULL,False,0,"2025-07-17 15:16:07.675876+05:30"
1626,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:16:07.678875+05:30"
1627,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:16:07.679873+05:30"
1628,"80161a","IGO5201 ","India","1752745504","1752745509","72.8535","19.0909",NULL,True,"0","90",NULL,NULL,NULL,False,0,"2025-07-17 15:16:07.680985+05:30"
1629,"801627","AXB1153 ","India","1752745561","1752745561","76.8062","28.6048","1363.98",False,"92.6","124.13","-3.58","1303.02",NULL,False,0,"2025-07-17 15:16:07.681934+05:30"
1630,"801632","AKJ156C ","India","1752745563","1752745563","87.26","22.9422","6400.8",False,"181.25","92.44","0","6728.46","0337",False,0,"2025-07-17 15:16:07.683987+05:30"
1631,"80161d","AKJ136V ","India","1752745562","1752745562","77.1849","14.4094","8389.62",False,"221.55","333.38","6.5","8823.96",NULL,False,0,"2025-07-17 15:16:07.684875+05:30"
1632,"801685","AXB1596 ","India","1752745562","1752745562","87.5105","22.9733","6088.38",False,"218.23","284.33","0","6393.18","1361",False,0,"2025-07-17 15:16:07.684875+05:30"
1633,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:16:07.685945+05:30"
1634,"801699","AXB1574 ","India","1752745528","1752745543","78.1969","13.7739","6454.14",False,"197.77","56.89","4.23","6736.08",NULL,False,0,"2025-07-17 15:16:07.685945+05:30"
1635,"80164b","IGO1154 ","India","1752745561","1752745562","77.6593","28.7045","5021.58",False,"174.07","288.43","-9.43","5234.94",NULL,False,0,"2025-07-17 15:16:07.686921+05:30"
1636,"80164e","AIC2628 ","India","1752745562","1752745562","72.8575","18.468","10988.04",False,"232.61","1.52","6.5","11681.46",NULL,False,0,"2025-07-17 15:16:07.687984+05:30"
1637,"801663","IGO2521 ","India","1752745482","1752745485","79.1028","27.566","8549.64",False,"222.32","124.54","7.15","9090.66",NULL,False,0,"2025-07-17 15:16:07.688995+05:30"
1638,"801667","AIC388  ","India","1752745562","1752745562","90.0618","20.2809","11894.82",False,"232.54","126.36","0","12672.06","0553",False,0,"2025-07-17 15:16:07.689876+05:30"
1639,"801660","VTZTT   ","India","1752745562","1752745562","74.3907","16.8849","11879.58",False,"220.92","148.72","-0.33","12595.86",NULL,False,0,"2025-07-17 15:16:07.689876+05:30"
1640,"80165a","AIC2504 ","India","1752745562","1752745562","76.581","11.9807","8107.68",False,"213.51","333.99","5.2","8534.4",NULL,False,0,"2025-07-17 15:16:07.690873+05:30"
1641,"80162c","AXB1192 ","India","1752745482","1752745482","80.914","26.7558","10972.8",False,"246.18","296.03","-0.33","11711.94",NULL,False,0,"2025-07-17 15:16:12.565316+05:30"
1642,"801641","AXB1142 ","India","1752745545","1752745548","88.2777","26.6142","11277.6",False,"237.07","30.52","0.33","12062.46","0533",False,0,"2025-07-17 15:16:12.588093+05:30"
1643,"80160a","IGO639P ","India","1752745563","1752745563","74.2216","16.678","9646.92",False,"219.32","154.88","-4.88","10226.04",NULL,False,0,"2025-07-17 15:16:12.58928+05:30"
1644,"801616","IGO53AE ","India","1752745519","1752745528","73.0032","20.6979","10904.22",False,"227.58","355.46","4.88","11635.74",NULL,False,0,"2025-07-17 15:16:12.590278+05:30"
1645,"801623","AXB1214 ","India","1752745534","1752745534","73.0163","16.7501","8138.16",False,"218.11","330.77","7.15","8442.96",NULL,False,0,"2025-07-17 15:16:12.591338+05:30"
1646,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:16:12.592327+05:30"
1647,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:16:12.593279+05:30"
1648,"80161a","IGO5201 ","India","1752745504","1752745509","72.8535","19.0909",NULL,True,"0","90",NULL,NULL,NULL,False,0,"2025-07-17 15:16:12.59428+05:30"
1649,"801627","AXB1153 ","India","1752745561","1752745561","76.8062","28.6048","1363.98",False,"92.6","124.13","-3.58","1303.02",NULL,False,0,"2025-07-17 15:16:12.595334+05:30"
1650,"801632","AKJ156C ","India","1752745563","1752745563","87.26","22.9422","6400.8",False,"181.25","92.44","0","6728.46","0337",False,0,"2025-07-17 15:16:12.596333+05:30"
1651,"80161d","AKJ136V ","India","1752745562","1752745562","77.1849","14.4094","8389.62",False,"221.55","333.38","6.5","8823.96",NULL,False,0,"2025-07-17 15:16:12.596333+05:30"
1652,"801685","AXB1596 ","India","1752745562","1752745562","87.5105","22.9733","6088.38",False,"218.23","284.33","0","6393.18","1361",False,0,"2025-07-17 15:16:12.597355+05:30"
1653,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:16:12.598389+05:30"
1654,"801699","AXB1574 ","India","1752745528","1752745543","78.1969","13.7739","6454.14",False,"197.77","56.89","4.23","6736.08",NULL,False,0,"2025-07-17 15:16:12.599392+05:30"
1655,"80164b","IGO1154 ","India","1752745561","1752745562","77.6593","28.7045","5021.58",False,"174.07","288.43","-9.43","5234.94",NULL,False,0,"2025-07-17 15:16:12.600399+05:30"
1656,"80164e","AIC2628 ","India","1752745562","1752745562","72.8575","18.468","10988.04",False,"232.61","1.52","6.5","11681.46",NULL,False,0,"2025-07-17 15:16:12.602381+05:30"
1657,"801663","IGO2521 ","India","1752745482","1752745485","79.1028","27.566","8549.64",False,"222.32","124.54","7.15","9090.66",NULL,False,0,"2025-07-17 15:16:12.603395+05:30"
1658,"801667","AIC388  ","India","1752745562","1752745562","90.0618","20.2809","11894.82",False,"232.54","126.36","0","12672.06","0553",False,0,"2025-07-17 15:16:12.605208+05:30"
1659,"801660","VTZTT   ","India","1752745562","1752745562","74.3907","16.8849","11879.58",False,"220.92","148.72","-0.33","12595.86",NULL,False,0,"2025-07-17 15:16:12.606355+05:30"
1660,"80165a","AIC2504 ","India","1752745562","1752745562","76.581","11.9807","8107.68",False,"213.51","333.99","5.2","8534.4",NULL,False,0,"2025-07-17 15:16:12.607301+05:30"
1661,"80162c","AXB1192 ","India","1752745482","1752745482","80.914","26.7558","10972.8",False,"246.18","296.03","-0.33","11711.94",NULL,False,0,"2025-07-17 15:16:19.867094+05:30"
1662,"801641","AXB1142 ","India","1752745545","1752745563","88.2777","26.6142","11277.6",False,"237.07","30.52","0.33","12062.46","0533",False,0,"2025-07-17 15:16:19.888319+05:30"
1663,"80160a","IGO639P ","India","1752745572","1752745572","74.2301","16.6606","9601.2",False,"218.64","154.94","-4.23","10180.32",NULL,False,0,"2025-07-17 15:16:19.889319+05:30"
1664,"801616","IGO53AE ","India","1752745519","1752745528","73.0032","20.6979","10904.22",False,"227.58","355.46","4.88","11635.74",NULL,False,0,"2025-07-17 15:16:19.891319+05:30"
1665,"801623","AXB1214 ","India","1752745534","1752745534","73.0163","16.7501","8138.16",False,"218.11","330.77","7.15","8442.96",NULL,False,0,"2025-07-17 15:16:19.892371+05:30"
1666,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:16:19.893319+05:30"
1667,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:16:19.894323+05:30"
1668,"80161a","IGO5201 ","India","1752745504","1752745509","72.8535","19.0909",NULL,True,"0","90",NULL,NULL,NULL,False,0,"2025-07-17 15:16:19.89532+05:30"
1669,"801627","AXB1153 ","India","1752745571","1752745571","76.8152","28.6012","1325.88",False,"94.54","109.72","-3.58","1264.92",NULL,False,0,"2025-07-17 15:16:19.896319+05:30"
1670,"801632","AKJ156C ","India","1752745573","1752745573","87.2779","22.9415","6400.8",False,"180.73","92.45","0.33","6728.46","0337",False,0,"2025-07-17 15:16:19.89796+05:30"
1671,"80161d","AKJ136V ","India","1752745566","1752745566","77.181","14.417","8412.48",False,"221.55","333.38","5.85","8854.44",NULL,False,0,"2025-07-17 15:16:19.898893+05:30"
1672,"801685","AXB1596 ","India","1752745572","1752745572","87.4901","22.9781","6096",False,"217.86","284.5","0.33","6400.8","1361",False,0,"2025-07-17 15:16:19.9009+05:30"
1673,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:16:19.901899+05:30"
1674,"801699","AXB1574 ","India","1752745528","1752745543","78.1969","13.7739","6454.14",False,"197.77","56.89","4.23","6736.08",NULL,False,0,"2025-07-17 15:16:19.902896+05:30"
1675,"80164b","IGO1154 ","India","1752745573","1752745573","77.6397","28.7103","4922.52",False,"173.58","288.49","-7.8","5135.88",NULL,False,0,"2025-07-17 15:16:19.903895+05:30"
1676,"80164e","AIC2628 ","India","1752745572","1752745572","72.8581","18.4893","11056.62",False,"231.07","1.53","7.15","11757.66",NULL,False,0,"2025-07-17 15:16:19.904893+05:30"
1677,"801663","IGO2521 ","India","1752745482","1752745485","79.1028","27.566","8549.64",False,"222.32","124.54","7.15","9090.66",NULL,False,0,"2025-07-17 15:16:19.904893+05:30"
1678,"801667","AIC388  ","India","1752745572","1752745572","90.0805","20.268","11894.82",False,"232.23","126.26","0","12672.06","0553",False,0,"2025-07-17 15:16:19.905894+05:30"
1679,"801660","VTZTT   ","India","1752745572","1752745572","74.4016","16.8675","11879.58",False,"220.22","148.76","0","12595.86",NULL,False,0,"2025-07-17 15:16:19.906896+05:30"
1680,"80165a","AIC2504 ","India","1752745572","1752745572","76.5722","11.9987","8168.64",False,"214.66","333.99","6.5","8595.36",NULL,False,0,"2025-07-17 15:16:19.906896+05:30"
1681,"80162c","AXB1192 ","India","1752745482","1752745482","80.914","26.7558","10972.8",False,"246.18","296.03","-0.33","11711.94",NULL,False,0,"2025-07-17 15:16:24.694902+05:30"
1682,"801641","AXB1142 ","India","1752745545","1752745563","88.2777","26.6142","11277.6",False,"237.07","30.52","0.33","12062.46","0533",False,0,"2025-07-17 15:16:24.743169+05:30"
1683,"80160a","IGO639P ","India","1752745572","1752745572","74.2301","16.6606","9601.2",False,"218.64","154.94","-4.23","10180.32",NULL,False,0,"2025-07-17 15:16:24.745154+05:30"
1684,"801616","IGO53AE ","India","1752745519","1752745528","73.0032","20.6979","10904.22",False,"227.58","355.46","4.88","11635.74",NULL,False,0,"2025-07-17 15:16:24.745154+05:30"
1685,"801623","AXB1214 ","India","1752745534","1752745534","73.0163","16.7501","8138.16",False,"218.11","330.77","7.15","8442.96",NULL,False,0,"2025-07-17 15:16:24.746268+05:30"
1686,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:16:24.74722+05:30"
1687,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:16:24.748263+05:30"
1688,"80161a","IGO5201 ","India","1752745504","1752745509","72.8535","19.0909",NULL,True,"0","90",NULL,NULL,NULL,False,0,"2025-07-17 15:16:24.748263+05:30"
1689,"801627","AXB1153 ","India","1752745571","1752745571","76.8152","28.6012","1325.88",False,"94.54","109.72","-3.58","1264.92",NULL,False,0,"2025-07-17 15:16:24.749218+05:30"
1690,"801632","AKJ156C ","India","1752745573","1752745573","87.2779","22.9415","6400.8",False,"180.73","92.45","0.33","6728.46","0337",False,0,"2025-07-17 15:16:24.750309+05:30"
1691,"80161d","AKJ136V ","India","1752745566","1752745566","77.181","14.417","8412.48",False,"221.55","333.38","5.85","8854.44",NULL,False,0,"2025-07-17 15:16:24.751219+05:30"
1692,"801685","AXB1596 ","India","1752745572","1752745572","87.4901","22.9781","6096",False,"217.86","284.5","0.33","6400.8","1361",False,0,"2025-07-17 15:16:24.752222+05:30"
1693,"80167f","AIC2465 ","India","1752745355","1752745375","77.0349","26.8386","9669.78",False,"220.99","182.94","4.23","10332.72",NULL,False,0,"2025-07-17 15:16:24.753222+05:30"
1694,"801699","AXB1574 ","India","1752745528","1752745543","78.1969","13.7739","6454.14",False,"197.77","56.89","4.23","6736.08",NULL,False,0,"2025-07-17 15:16:24.754273+05:30"
1695,"80164b","IGO1154 ","India","1752745573","1752745573","77.6397","28.7103","4922.52",False,"173.58","288.49","-7.8","5135.88",NULL,False,0,"2025-07-17 15:16:24.755282+05:30"
1696,"80164e","AIC2628 ","India","1752745572","1752745572","72.8581","18.4893","11056.62",False,"231.07","1.53","7.15","11757.66",NULL,False,0,"2025-07-17 15:16:24.756274+05:30"
1697,"801663","IGO2521 ","India","1752745482","1752745485","79.1028","27.566","8549.64",False,"222.32","124.54","7.15","9090.66",NULL,False,0,"2025-07-17 15:16:24.757221+05:30"
1698,"801667","AIC388  ","India","1752745572","1752745572","90.0805","20.268","11894.82",False,"232.23","126.26","0","12672.06","0553",False,0,"2025-07-17 15:16:24.758221+05:30"
1699,"801660","VTZTT   ","India","1752745572","1752745572","74.4016","16.8675","11879.58",False,"220.22","148.76","0","12595.86",NULL,False,0,"2025-07-17 15:16:24.75922+05:30"
1700,"80165a","AIC2504 ","India","1752745572","1752745572","76.5722","11.9987","8168.64",False,"214.66","333.99","6.5","8595.36",NULL,False,0,"2025-07-17 15:16:24.760217+05:30"
1701,"80162c","AXB1192 ","India","1752745482","1752745482","80.914","26.7558","10972.8",False,"246.18","296.03","-0.33","11711.94",NULL,False,0,"2025-07-17 15:16:32.013719+05:30"
1702,"801641","AXB1142 ","India","1752745545","1752745563","88.2777","26.6142","11277.6",False,"237.07","30.52","0.33","12062.46","0533",False,0,"2025-07-17 15:16:32.022309+05:30"
1703,"80160a","IGO639P ","India","1752745580","1752745580","74.237","16.6465","9563.1",False,"218.17","154.89","-4.55","10134.6",NULL,False,0,"2025-07-17 15:16:32.023973+05:30"
1704,"801616","IGO53AE ","India","1752745519","1752745528","73.0032","20.6979","10904.22",False,"227.58","355.46","4.88","11635.74",NULL,False,0,"2025-07-17 15:16:32.023973+05:30"
1705,"801623","AXB1214 ","India","1752745534","1752745534","73.0163","16.7501","8138.16",False,"218.11","330.77","7.15","8442.96",NULL,False,0,"2025-07-17 15:16:32.023973+05:30"
1706,"80160d","AXB2738 ","India","1752745268","1752745269","77.7621","13.1891","1143",False,"67.92","271.3","-3.58","1043.94",NULL,False,0,"2025-07-17 15:16:32.027802+05:30"
1707,"80161c","AXB343  ","India","1752745406","1752745406","75.1009","12.1211","7917.18",False,"226.56","312.05","5.85","8321.04",NULL,False,0,"2025-07-17 15:16:32.027802+05:30"
1708,"80161a","IGO5201 ","India","1752745504","1752745509","72.8535","19.0909",NULL,True,"0","90",NULL,NULL,NULL,False,0,"2025-07-17 15:16:32.027802+05:30"
1709,"801627","AXB1153 ","India","1752745580","1752745580","76.8236","28.5989","1295.4",False,"95.84","104.93","-3.58","1242.06",NULL,False,0,"2025-07-17 15:16:32.027802+05:30"
1710,"801632","AKJ156C ","India","1752745581","1752745581","87.2915","22.9409","6400.8",False,"180.86","93.26","-0.33","6728.46","0337",False,0,"2025-07-17 15:16:32.027802+05:30"
